product_category_name,price,payment_sequential,payment_installments,bank_clients,month,year
bares_e_bebidas,33.17,1,5,Hatice,1,2019
padaria,66.05,1,4,Petra,8,2019
salao_barbearia,37.06,1,8,Jianming,10,2015
farmacia,61.75,1,1,Mariama,10,2018
bares_e_bebidas,103.12,1,1,Ramesh,10,2020
tv_internet,313.68,1,1,Gopal,2,2016
ingresso_entretenimento,37.51,1,8,Richard,11,2021
assinatura_de_servicos,172.71,1,1,Sayed,3,2018
artigos_esportivos,136.54,1,1,Gregory,5,2021
taxi_transporte_por_aplicativo,138.16,1,1,Mikhail,12,2021
estacionamento,69.16,1,1,Jeff,12,2015
outros_esportes,89.38,1,2,Miguel,11,2019
jardinagem,227.62,1,1,Luisa,8,2022
moveis_decoracao,162.81,9,1,Kathy,1,2015
associacoes_clubes,242.12,1,8,Linh,10,2016
combustível,4.51,1,3,Manfred,3,2018
cafeteria,34.42,1,1,Tun,10,2018
bares_e_bebidas,147.97,1,1,Hossein,2,2022
cafeteria,45.21,1,1,Solomon,7,2017
assinatura_de_servicos,61.96,1,1,Ramesh,11,2017
combustível,100.0,1,4,Nur,12,2020
restaurantes,35.27,1,1,Claudio,1,2018
loja_de_conveniencia,87.97,1,8,Manfred,4,2020
livraira_papelaria,119.57,1,1,Jacob,5,2018
loja_de_conveniencia,52.68,1,6,Sergey,2,2018
eletronicos,70.05,1,1,Petra,1,2015
mercadorias_em_geral,124.52,1,1,Claudio,6,2022
mercadorias_em_geral,77.57,1,1,Jianmin,2,2019
academia,162.1,1,5,Norma,5,2021
jardinagem,37.13,1,1,Nguyen,9,2015
veterinario,107.8,1,6,Gopal,6,2022
restaurantes,405.45,1,1,Lal,5,2022
videogames,81.7,1,2,Farzana,1,2018
videogames,161.18,1,7,Osman,2,2022
vestuario_e_acessorios,143.46,1,8,Priyanka,5,2015
outros_esportes,42.33,1,2,Kamal,3,2020
produtos_de_beleza,68.83,1,3,Hossein,3,2019
cursos_idiomas,61.76,1,1,Qinghua,2,2016
produtos_de_beleza,54.59,1,5,Pramila,7,2020
outros_esportes,73.49,1,2,Ravi,1,2022
lavanderia,26.16,1,1,Radha,1,2017
cafeteria,234.59,1,1,Wenjie,11,2022
outros_cursos,147.38,1,1,Karina,2,2020
cinema,168.29,1,1,Leila,8,2018
lavanderia,72.36,1,1,Usha,7,2018
outros_gastos_saude,28.05,1,1,Yusuf,12,2015
videogames,28.08,1,1,Cynthia,4,2020
passagem_aerea_taxas,224.91,2,2,Luz,10,2022
entrega,151.61,1,1,Sergey,7,2020
ingresso_entretenimento,845.81,1,3,Nikolay,12,2019
hospedagem,26.17,1,2,Sara,7,2016
assinatura_de_servicos,81.6,1,1,Nikolay,10,2015
supermercado_mercearia,512.62,1,1,Elizabeth,7,2020
cursos_idiomas,2.21,1,1,Kamal,1,2015
outros_esportes,64.0,1,1,Qiang,9,2017
brinquedos_artigos_infantis,106.5,1,1,Farzana,10,2018
lavanderia,86.73,1,1,Herbert,2,2022
bares_e_bebidas,624.84,1,1,Roman,7,2022
farmacia,97.23,1,10,Osman,7,2022
jardinagem,115.72,1,1,Yusuf,3,2021
cafeteria,27.05,3,2,Sam,9,2017
produtos_de_beleza,163.89,1,1,Saroj,10,2017
jardinagem,623.34,1,1,Nikolay,1,2015
medico,78.73,2,1,Elizabeth,8,2015
bares_e_bebidas,269.0,1,3,Cong,6,2015
jardinagem,138.54,1,1,Nikolay,10,2021
ingresso_entretenimento,74.74,1,1,Jianming,3,2022
hospedagem,236.0,1,1,Ursula,12,2017
supermercado_mercearia,104.02,1,1,Usha,4,2016
estacionamento,102.2,1,3,Abdul,12,2021
livraira_papelaria,174.86,1,3,Kim,5,2018
loja_de_conveniencia,214.38,1,3,Nikolay,6,2016
hospedagem,146.34,1,4,Sita,11,2021
loja_de_conveniencia,128.21,1,8,Farzana,4,2020
assinatura_de_servicos,350.09,1,1,Haiying,12,2022
cinema,39.1,1,1,Hieu,7,2017
spa_massagem,186.62,1,1,Zhigang,7,2019
artigos_esportivos,88.39,2,8,Heba,8,2020
entrega,111.91,1,1,Jianming,8,2016
lavanderia,116.94,1,1,Adam,12,2020
dentista,31.0,1,1,Chantal,2,2020
passagem_aerea_taxas,374.28,2,1,Tania,10,2016
farmacia,236.24,1,1,Luisa,8,2020
tv_internet,174.15,1,2,Manfred,12,2015
videogames,69.72,1,3,Yoko,9,2020
produtos_de_beleza,175.3,1,4,Claudio,7,2015
farmacia,168.82,1,2,Luz,12,2018
academia,80.33,1,2,Tun,2,2017
produtos_de_beleza,77.92,1,1,Kassa,2,2018
passagem_aerea_taxas,229.65,1,1,Richard,12,2019
ingresso_entretenimento,54.34,1,8,Sumitra,12,2019
passagem_aerea_taxas,180.82,1,3,Karina,4,2017
cafeteria,1830.9,1,10,Linh,9,2020
associacoes_clubes,229.07,1,1,Linh,11,2016
restaurantes,224.39,1,2,Joseph,2,2018
restaurantes,55.04,1,2,Elizabeth,10,2020
vestuario_e_acessorios,49.37,1,1,Christina,2,2017
associacoes_clubes,107.78,1,1,Hieu,2,2018
vestuario_e_acessorios,85.92,1,1,Mohamad,8,2020
passagem_aerea_taxas,473.58,1,8,Zainab,1,2021
brinquedos_artigos_infantis,53.72,1,2,Zhigang,9,2022
padaria,37.38,1,2,Juana,2,2019
vestuario_e_acessorios,238.79,1,1,Mike,3,2017
mercadorias_em_geral,796.02,1,10,Kamal,8,2018
artigos_esportivos,100.53,2,1,Leila,3,2016
loja_de_conveniencia,175.88,1,1,Wendy,1,2022
assinatura_de_servicos,128.02,1,1,Karina,12,2016
spa_massagem,58.59,1,10,Qinghua,1,2016
estacionamento,131.45,1,3,Sara,4,2021
vestuario_e_acessorios,979.42,1,1,Tun,7,2020
videogames,126.26,1,1,Luz,7,2017
cursos_idiomas,31.77,2,1,Ming,3,2016
supermercado_mercearia,39.09,1,2,Priyanka,6,2015
livraira_papelaria,73.96,1,1,Cynthia,12,2019
farmacia,143.48,1,1,Manfred,7,2018
outros_cursos,158.36,1,1,Mohamad,10,2017
medico,181.26,1,1,Jianmin,3,2020
dentista,179.97,1,3,Usha,6,2018
eletronicos,96.42,1,1,Saroj,9,2015
spa_massagem,553.88,1,2,Elizabeth,5,2019
estacionamento,128.45,1,6,Joao,5,2017
produtos_de_beleza,87.48,1,10,Yuhua,9,2015
spa_massagem,51.33,1,1,Yuhua,1,2016
tv_internet,157.02,1,1,Dolores,4,2020
estacionamento,150.56,1,2,Adel,1,2016
ingresso_entretenimento,133.77,1,1,Mikhail,10,2015
padaria,142.82,1,3,Cong,5,2022
restaurantes,81.89,1,1,Qiang,5,2020
taxi_transporte_por_aplicativo,61.48,1,1,Sayed,8,2016
estacionamento,92.46,1,1,Nina,11,2015
moveis_decoracao,104.43,1,1,Usha,8,2022
taxi_transporte_por_aplicativo,58.18,1,1,Ursula,3,2016
artigos_esportivos,514.35,1,1,Gopal,9,2021
cursos_idiomas,101.84,1,6,Chantal,12,2020
padaria,26.68,1,8,Michael,6,2020
vestuario_e_acessorios,232.18,1,3,Mohamad,10,2020
outros_cursos,79.98,1,1,Ravi,11,2021
tv_internet,55.06,1,4,Ramesh,12,2018
salao_barbearia,37.69,1,1,Pramila,11,2015
vestuario_e_acessorios,106.76,1,3,Saroj,4,2016
hospedagem,125.99,1,6,Wenjie,8,2017
eletronicos,450.89,1,3,Kseniya,2,2019
moveis_decoracao,95.58,1,7,Sita,3,2015
estacionamento,33.75,1,2,Ravi,7,2019
hospedagem,99.7,1,2,Sumitra,1,2016
cinema,53.62,1,1,Wenjie,10,2018
associacoes_clubes,187.53,1,1,Tania,7,2018
cafeteria,156.51,1,1,Mike,4,2019
salao_barbearia,58.59,1,1,Nguyen,1,2015
outros_gastos_saude,69.69,1,3,Mohamad,11,2017
entrega,94.21,1,1,Sergey,7,2016
brinquedos_artigos_infantis,58.1,1,1,Shah,6,2018
mercadorias_em_geral,3.88,1,9,Yoko,10,2017
eletronicos,108.0,1,5,Wendy,8,2017
livraira_papelaria,207.52,1,1,Osman,4,2022
ingresso_entretenimento,120.2,1,9,Farzana,1,2022
padaria,182.94,1,1,Abdul,4,2022
bares_e_bebidas,173.13,1,1,Zainab,12,2015
produtos_de_beleza,86.37,1,1,Monica,5,2016
outros_gastos_saude,59.25,1,3,Saroj,5,2015
academia,173.68,1,1,Shah,11,2017
taxi_transporte_por_aplicativo,289.02,1,4,Cong,10,2016
moveis_decoracao,48.3,1,7,Jeff,7,2017
medico,43.09,1,8,Kamal,9,2021
farmacia,738.57,1,1,Jeff,6,2017
medico,127.74,1,1,Kamal,3,2016
artigos_esportivos,42.58,3,1,Solomon,7,2020
dentista,107.87,1,1,Mikhail,10,2022
pet_shop,386.48,1,2,Mike,12,2017
cafeteria,117.0,1,1,Tania,12,2021
cursos_idiomas,41.32,1,1,Sergio,1,2020
cafeteria,436.49,1,1,Chantal,9,2020
vestuario_e_acessorios,32.6,1,4,Farzana,12,2017
outros_cursos,124.96,1,1,Dolores,1,2020
entrega,797.62,1,1,Adel,12,2018
videogames,21.38,1,3,Wenjie,12,2016
assinatura_de_servicos,575.68,1,1,Zainab,9,2019
vestuario_e_acessorios,238.41,1,3,Amy,2,2021
cursos_idiomas,111.93,1,1,Qinghua,9,2015
loja_de_conveniencia,125.23,1,5,Tun,7,2015
combustível,171.0,1,1,Jianmin,10,2018
spa_massagem,215.22,1,8,Xiaoling,7,2018
salao_barbearia,140.06,1,2,Roman,9,2021
mercadorias_em_geral,285.73,1,1,Suresh,1,2015
cursos_idiomas,187.76,1,3,Shah,4,2021
jardinagem,71.53,1,4,Shigeru,10,2021
outros_cursos,58.98,1,6,Sumitra,4,2021
tv_internet,57.1,1,2,Shah,2,2020
jardinagem,64.86,1,1,Roman,7,2018
academia,85.41,7,6,Norma,12,2022
cinema,93.65,1,1,Haiying,7,2016
videogames,87.97,1,1,Paula,2,2017
associacoes_clubes,972.48,1,5,Pramila,10,2019
tv_internet,30.09,1,3,Hossein,7,2018
ingresso_entretenimento,921.05,1,5,Luiz,2,2015
academia,113.5,1,1,Usha,6,2022
brinquedos_artigos_infantis,111.89,1,1,Elizabeth,10,2015
taxi_transporte_por_aplicativo,139.8,4,5,Amy,12,2021
lavanderia,27.19,1,2,Nikolay,4,2020
associacoes_clubes,35.46,1,1,Anna,3,2019
outros_gastos_saude,109.5,7,8,Gregory,7,2019
jardinagem,143.83,1,10,Kathy,4,2017
videogames,25.38,1,1,Elizabeth,4,2016
hospedagem,165.98,1,1,Joseph,8,2021
associacoes_clubes,153.41,1,1,Lal,7,2018
entrega,363.31,1,5,Cong,4,2016
entrega,26.42,1,1,Mike,10,2022
tv_internet,55.57,1,3,Sayed,5,2017
pet_shop,109.16,1,1,Qiang,5,2019
supermercado_mercearia,413.83,1,1,Virginia,2,2021
padaria,275.06,1,4,Saroj,11,2019
hospedagem,104.05,1,1,Virginia,10,2021
bares_e_bebidas,305.04,1,4,Claudio,11,2018
combustível,56.58,1,8,Joao,2,2021
spa_massagem,4.35,1,1,Kamal,10,2020
farmacia,625.51,1,1,Miguel,2,2017
ingresso_entretenimento,45.53,1,2,Roman,2,2015
combustível,118.8,1,6,Hatice,4,2016
estacionamento,77.34,1,5,Sayed,6,2022
loja_de_conveniencia,109.22,1,5,Farzana,4,2022
passagem_aerea_taxas,221.56,1,10,Chantal,6,2020
salao_barbearia,297.35,1,2,Yuhua,10,2020
hospedagem,99.9,1,1,Zainab,12,2020
farmacia,112.71,1,1,Juana,9,2020
farmacia,42.34,1,1,Gustavo,6,2019
assinatura_de_servicos,90.63,2,1,Ursula,2,2018
lavanderia,44.38,1,4,Dolores,12,2020
salao_barbearia,39.09,1,1,Joseph,10,2021
assinatura_de_servicos,448.91,1,1,Monica,4,2021
salao_barbearia,292.65,1,5,Monica,4,2017
brinquedos_artigos_infantis,1071.83,1,1,Ravi,6,2019
mercadorias_em_geral,32.61,1,1,Jianmin,2,2015
artigos_esportivos,49.13,1,5,Hatice,12,2015
estacionamento,85.58,1,1,Kassa,1,2021
vestuario_e_acessorios,88.98,1,2,Zainab,6,2016
outros_cursos,149.57,1,1,Solomon,1,2016
combustível,105.3,1,1,Dolores,7,2018
cursos_idiomas,189.37,1,1,Gregory,6,2019
padaria,127.42,1,3,Ida,5,2017
salao_barbearia,144.1,1,5,Paula,1,2015
salao_barbearia,61.05,1,2,Wenjie,6,2022
spa_massagem,109.69,1,4,Hieu,2,2022
veterinario,130.53,1,1,Shah,9,2017
entrega,47.41,1,1,Wendy,4,2022
restaurantes,98.13,1,2,Mariama,1,2015
mercadorias_em_geral,133.96,1,1,Khalid,11,2018
farmacia,125.2,1,4,Qiang,12,2020
outros_cursos,34.09,1,1,Norma,10,2019
cafeteria,216.15,1,1,Khalid,11,2019
jardinagem,201.54,1,3,Kamal,7,2021
jardinagem,186.77,1,1,Hatice,9,2018
combustível,163.44,1,2,Kim,11,2018
hospedagem,51.14,1,5,Xiaomin,9,2019
eletronicos,78.36,1,10,Osman,11,2018
tv_internet,225.71,1,1,Mohamad,12,2017
supermercado_mercearia,24.35,1,1,Nina,10,2017
cursos_idiomas,337.42,1,2,Richard,8,2022
medico,163.76,1,1,Nikolay,12,2015
cafeteria,1040.01,1,1,Jeff,11,2017
associacoes_clubes,68.94,1,1,Joseph,1,2016
cursos_idiomas,170.69,1,1,Radha,12,2019
restaurantes,748.89,1,1,Mohamad,3,2022
artigos_esportivos,132.38,1,1,Pramila,6,2016
artigos_esportivos,535.07,1,3,Hatice,7,2022
bares_e_bebidas,33.61,1,1,Shah,4,2022
passagem_aerea_taxas,98.81,1,4,Kassa,3,2019
vestuario_e_acessorios,185.94,1,2,Xiaoling,2,2022
artigos_esportivos,272.29,1,4,Qinghua,12,2019
loja_de_conveniencia,50.0,1,4,Tun,4,2015
cinema,85.94,1,1,Suresh,1,2019
bares_e_bebidas,34.1,1,1,Luiz,8,2018
tv_internet,218.48,1,6,Ursula,2,2020
outros_gastos_saude,394.06,1,4,Ursula,5,2022
moveis_decoracao,132.49,1,2,Khalid,8,2019
entrega,80.2,1,1,Wenjie,6,2015
dentista,78.4,1,5,Zainab,4,2021
medico,49.8,1,1,Nguyen,10,2016
outros_cursos,66.3,1,1,Mike,9,2015
salao_barbearia,61.2,1,7,Shigeru,11,2018
lavanderia,49.87,1,1,Ida,11,2015
outros_esportes,49.34,1,2,Ramesh,2,2016
spa_massagem,106.45,1,2,Shu,12,2017
cafeteria,474.99,1,6,Chantal,10,2017
medico,137.4,1,2,Hossein,9,2018
artigos_esportivos,38.86,1,4,Mikhail,12,2016
hospedagem,175.08,1,2,Adel,7,2017
hospedagem,85.6,1,5,Hossein,2,2015
brinquedos_artigos_infantis,200.0,1,1,Sergey,6,2017
veterinario,44.2,1,2,Wenjie,7,2021
livraira_papelaria,117.93,1,1,Gregory,6,2019
eletronicos,131.37,1,1,Priyanka,10,2019
farmacia,192.66,1,1,Osman,9,2022
restaurantes,163.95,1,3,Mike,1,2017
pet_shop,173.84,1,2,Cong,6,2021
artigos_esportivos,50.0,1,1,Xiaomin,1,2018
associacoes_clubes,116.16,1,1,Suresh,5,2019
medico,92.8,1,3,Leila,1,2015
taxi_transporte_por_aplicativo,117.35,1,5,Sergey,3,2017
ingresso_entretenimento,171.82,1,1,Joseph,5,2020
mercadorias_em_geral,73.34,2,3,Jianmin,7,2017
associacoes_clubes,168.8,1,2,Michael,9,2022
farmacia,75.56,1,1,Virginia,9,2020
moveis_decoracao,98.03,1,1,Ming,1,2018
artigos_esportivos,76.18,1,5,Nikolay,12,2022
videogames,27.26,1,1,Zainab,9,2021
produtos_de_beleza,282.3,1,4,Zhigang,9,2019
combustível,75.25,1,1,Elizabeth,9,2019
entrega,43.22,1,5,Nguyen,8,2018
supermercado_mercearia,123.69,1,2,Zhigang,9,2018
loja_de_conveniencia,38.38,3,1,Amy,3,2021
eletronicos,107.44,1,1,Mohamad,9,2015
videogames,168.82,1,1,Yusuf,11,2016
cafeteria,60.0,1,2,Elizabeth,7,2019
farmacia,58.62,1,3,Wendy,11,2016
outros_esportes,118.02,1,8,Kseniya,8,2016
cinema,113.63,1,1,Saroj,5,2018
estacionamento,218.27,1,1,Jacob,5,2016
jardinagem,75.5,1,7,Xiaoling,4,2018
farmacia,85.41,1,8,Herbert,11,2015
medico,83.41,1,1,Cynthia,2,2022
mercadorias_em_geral,50.23,1,1,Shah,10,2019
tv_internet,40.77,1,5,Shigeru,3,2015
combustível,154.45,1,2,Roman,4,2021
eletronicos,56.92,1,1,Monica,6,2015
veterinario,349.08,1,1,Jianming,6,2019
spa_massagem,117.13,1,10,Petra,7,2018
associacoes_clubes,77.57,1,1,Roman,10,2021
outros_cursos,186.84,1,2,Mikhail,5,2016
cinema,113.91,1,1,Yusuf,5,2016
farmacia,32.13,1,1,Claudio,2,2016
combustível,64.14,1,1,Ramesh,7,2015
dentista,111.4,1,1,Gang,3,2020
jardinagem,28.75,1,1,Hieu,5,2017
medico,59.85,1,1,Osman,5,2016
artigos_esportivos,963.35,1,10,Kseniya,6,2016
assinatura_de_servicos,71.95,1,8,Richard,8,2016
taxi_transporte_por_aplicativo,75.68,1,1,Qinghua,3,2020
farmacia,107.78,1,2,Richard,11,2015
cafeteria,209.01,1,3,Nur,9,2022
jardinagem,82.74,1,1,Jianming,11,2018
outros_gastos_saude,158.99,1,1,Zainab,1,2019
jardinagem,160.22,1,3,Nikolay,4,2021
loja_de_conveniencia,223.78,1,2,Hossein,2,2022
ingresso_entretenimento,14.05,1,5,Shu,4,2020
pet_shop,144.96,1,2,Gopal,4,2019
associacoes_clubes,264.24,2,1,Zhigang,9,2019
hospedagem,127.53,1,2,Ming,5,2020
pet_shop,63.27,1,1,Yuhua,11,2019
salao_barbearia,66.69,1,1,Nguyen,4,2019
moveis_decoracao,205.65,1,6,Luz,4,2016
ingresso_entretenimento,29.8,1,4,Solomon,2,2017
entrega,93.78,1,4,Michael,11,2016
cursos_idiomas,40.99,1,1,Ming,6,2015
outros_cursos,138.08,1,2,Mikhail,6,2020
taxi_transporte_por_aplicativo,59.85,1,10,Chantal,2,2021
videogames,102.03,1,1,Yusuf,6,2019
assinatura_de_servicos,38.13,1,2,Zainab,3,2017
pet_shop,126.18,1,1,Adam,10,2018
veterinario,45.13,1,1,Shigeru,7,2019
farmacia,123.21,1,2,Simone,7,2017
hospedagem,67.6,1,4,Qiang,6,2021
outros_esportes,117.85,1,2,Ramesh,7,2022
livraira_papelaria,106.29,1,1,Farzana,7,2022
assinatura_de_servicos,197.23,1,1,Jianmin,11,2015
cursos_idiomas,91.86,1,5,Hossein,2,2019
outros_gastos_saude,77.57,1,1,Anna,1,2018
supermercado_mercearia,6.88,1,10,Ida,9,2020
taxi_transporte_por_aplicativo,163.84,1,2,Nikolay,6,2020
entrega,78.09,1,1,Shah,4,2021
mercadorias_em_geral,41.0,1,1,Roman,2,2020
brinquedos_artigos_infantis,398.01,1,1,Cong,5,2017
brinquedos_artigos_infantis,25.75,1,10,Farzana,3,2019
outros_esportes,219.48,1,1,Heba,4,2021
farmacia,207.42,1,6,Farzana,11,2016
videogames,249.14,1,2,Dolores,10,2018
dentista,130.01,1,6,Priyanka,6,2016
taxi_transporte_por_aplicativo,160.2,1,4,Luiz,11,2022
jardinagem,535.94,1,2,Virginia,6,2017
estacionamento,144.67,1,6,Mohamad,3,2021
ingresso_entretenimento,410.51,1,5,Sara,11,2016
cafeteria,31.78,1,1,Zhihua,10,2021
vestuario_e_acessorios,42.09,1,1,Herbert,12,2017
loja_de_conveniencia,44.0,1,9,Jianming,11,2022
passagem_aerea_taxas,66.95,1,1,Haiying,1,2017
associacoes_clubes,110.92,1,4,Wenjie,6,2018
loja_de_conveniencia,42.13,2,5,Cong,5,2018
entrega,117.16,1,3,Chantal,11,2021
jardinagem,78.19,1,3,Virginia,3,2015
passagem_aerea_taxas,126.9,1,1,Khalid,2,2015
medico,323.0,1,1,Sergio,12,2021
artigos_esportivos,200.04,1,1,Hieu,11,2021
farmacia,52.97,7,5,Mohamad,12,2015
livraira_papelaria,96.97,1,1,Mike,11,2018
dentista,209.12,1,10,Radha,11,2016
dentista,81.99,1,1,Leila,10,2015
bares_e_bebidas,94.94,1,10,Gang,12,2019
padaria,41.64,1,1,Norma,11,2020
padaria,151.97,1,1,Ida,2,2020
salao_barbearia,61.32,1,1,Solomon,9,2021
padaria,54.42,1,1,Adel,6,2018
cinema,128.73,1,1,Jacob,3,2016
eletronicos,139.31,2,3,Kamal,7,2021
outros_gastos_saude,195.57,2,10,Simone,1,2022
veterinario,718.88,1,1,Shigeru,8,2022
combustível,614.63,1,1,Qiang,9,2019
outros_gastos_saude,157.6,1,6,Sita,7,2019
combustível,234.69,1,1,Nguyen,7,2016
estacionamento,190.87,1,2,Adel,3,2022
ingresso_entretenimento,272.61,3,1,Qiang,1,2020
artigos_esportivos,61.4,1,2,Monica,10,2017
combustível,177.8,2,10,Pramila,6,2020
outros_esportes,116.94,1,1,Osman,1,2019
associacoes_clubes,117.85,1,1,Kamal,2,2015
veterinario,93.91,1,1,Amy,10,2020
artigos_esportivos,242.95,1,3,Adel,5,2017
livraira_papelaria,111.93,3,1,Luz,2,2016
outros_esportes,27.07,1,2,Nikolay,1,2016
artigos_esportivos,48.62,1,1,Yusuf,8,2016
cafeteria,67.95,1,2,Cynthia,12,2016
mercadorias_em_geral,41.54,1,3,Dolores,4,2018
passagem_aerea_taxas,130.0,1,1,Chantal,12,2022
hospedagem,319.0,1,1,Joseph,10,2020
moveis_decoracao,116.9,1,1,Ursula,12,2017
farmacia,51.79,1,1,Wendy,10,2017
livraira_papelaria,62.44,1,1,Suresh,2,2016
moveis_decoracao,18.92,1,1,Kassa,9,2022
estacionamento,136.26,1,3,Farzana,1,2015
bares_e_bebidas,138.16,1,1,Monica,9,2020
jardinagem,142.0,1,3,Solomon,1,2018
mercadorias_em_geral,35.18,1,10,Michael,10,2020
salao_barbearia,55.1,1,5,Hatice,11,2016
entrega,61.8,1,10,Joao,3,2019
produtos_de_beleza,173.84,1,10,Mariama,4,2020
eletronicos,70.82,1,3,Gopal,5,2021
combustível,105.41,1,4,Kathy,1,2019
combustível,1119.9,1,1,Jianmin,2,2022
assinatura_de_servicos,55.24,1,1,Dolores,10,2018
videogames,55.78,1,1,Dolores,5,2021
assinatura_de_servicos,134.96,1,6,Gustavo,3,2017
cinema,84.2,1,2,Paula,8,2016
eletronicos,105.37,1,1,Roman,3,2021
spa_massagem,98.37,1,1,Saroj,8,2016
artigos_esportivos,170.73,1,2,Xiaomin,12,2019
restaurantes,32.77,1,2,Amy,8,2019
dentista,46.3,1,6,Nguyen,1,2020
passagem_aerea_taxas,68.89,1,2,Hatice,6,2019
jardinagem,146.17,1,1,Petra,4,2020
medico,113.02,1,1,Solomon,8,2016
passagem_aerea_taxas,206.69,1,5,Luiz,8,2017
medico,26.68,1,4,Sam,3,2018
veterinario,84.23,1,1,Kathy,1,2015
combustível,190.37,1,1,Mikhail,2,2018
combustível,103.27,1,1,Sita,6,2017
medico,102.74,1,5,Christina,7,2017
farmacia,43.83,1,4,Shu,6,2021
cursos_idiomas,53.37,1,2,Linh,10,2020
brinquedos_artigos_infantis,125.42,1,1,Sergey,11,2015
videogames,55.69,1,1,Jacob,8,2021
vestuario_e_acessorios,36.45,1,1,Amy,9,2017
dentista,44.59,1,1,Ravi,12,2017
supermercado_mercearia,33.69,2,1,Yuhua,1,2018
cursos_idiomas,87.72,1,1,Gopal,1,2017
tv_internet,23.1,1,8,Kassa,8,2021
passagem_aerea_taxas,28.75,1,10,Pramila,8,2017
lavanderia,57.34,1,1,Arthur,9,2022
hospedagem,155.98,1,3,Haiying,5,2016
cinema,6.34,1,1,Abdul,1,2018
combustível,164.66,1,5,Xiaomin,4,2017
eletronicos,38.04,1,10,Sara,9,2019
dentista,278.38,1,1,Elizabeth,11,2016
cafeteria,70.89,2,2,Mohamad,5,2016
dentista,147.8,1,1,Kathy,3,2016
dentista,107.78,1,1,Xiaomin,3,2015
loja_de_conveniencia,157.91,1,1,Osman,1,2021
outros_esportes,42.0,1,2,Elizabeth,4,2020
passagem_aerea_taxas,77.57,1,1,Shah,8,2022
academia,233.7,1,1,Yuhua,1,2021
mercadorias_em_geral,34.1,1,4,Roman,11,2020
mercadorias_em_geral,36.52,1,2,Joao,5,2017
spa_massagem,58.99,1,2,Karina,7,2022
entrega,37.09,2,1,Kassa,8,2022
supermercado_mercearia,145.9,1,1,Kathy,7,2015
lavanderia,206.57,1,5,Linh,8,2021
academia,289.95,1,10,Shu,5,2021
associacoes_clubes,65.48,1,1,Qinghua,6,2021
pet_shop,32.77,1,3,Joao,12,2018
combustível,98.56,1,3,Herbert,12,2018
outros_gastos_saude,99.84,1,1,Luz,4,2019
estacionamento,47.79,1,1,Yoko,9,2020
combustível,35.77,1,3,Jianming,8,2019
supermercado_mercearia,316.64,1,1,Dolores,11,2022
cursos_idiomas,47.68,1,1,Xiaomin,12,2020
pet_shop,79.2,1,1,Juana,3,2020
produtos_de_beleza,89.78,1,4,Khalid,8,2015
pet_shop,441.84,1,1,Yusuf,5,2019
tv_internet,77.09,1,1,Kim,11,2018
vestuario_e_acessorios,158.01,1,6,Ramesh,6,2017
mercadorias_em_geral,160.76,1,1,Arthur,6,2017
spa_massagem,260.64,1,1,Pramila,9,2021
estacionamento,385.86,1,8,Mariama,11,2019
videogames,699.94,1,10,Manfred,10,2015
vestuario_e_acessorios,77.57,1,4,Claudio,7,2016
outros_esportes,319.33,1,1,Zainab,4,2017
padaria,63.16,1,6,Shu,1,2020
lavanderia,35.19,1,1,Herbert,2,2021
outros_esportes,330.27,1,1,Jeff,9,2022
livraira_papelaria,67.5,7,8,Heba,10,2020
videogames,49.66,1,1,Chantal,2,2020
outros_gastos_saude,169.88,1,3,Kim,1,2022
bares_e_bebidas,44.58,1,1,Gustavo,11,2021
mercadorias_em_geral,177.28,1,1,Kamal,4,2017
academia,77.18,1,1,Jeff,6,2018
produtos_de_beleza,197.51,1,1,Ming,5,2020
outros_esportes,1605.14,1,3,Wenjie,3,2016
cafeteria,113.87,1,1,Ursula,6,2019
taxi_transporte_por_aplicativo,91.18,1,4,Kathy,1,2022
farmacia,269.01,1,10,Roman,3,2018
supermercado_mercearia,33.84,1,6,Jacob,12,2019
restaurantes,193.79,1,2,Wendy,8,2017
outros_gastos_saude,35.77,1,1,Sara,9,2016
hospedagem,670.3,1,1,Jianming,8,2017
veterinario,138.16,1,1,Zhihua,3,2016
taxi_transporte_por_aplicativo,235.9,1,3,Virginia,7,2020
veterinario,145.96,1,6,Mariama,4,2020
outros_cursos,109.29,1,1,Xiaoling,12,2019
cursos_idiomas,29.28,1,5,Monica,7,2020
outros_gastos_saude,148.09,1,1,Richard,4,2016
ingresso_entretenimento,206.03,1,1,Saroj,4,2022
vestuario_e_acessorios,51.73,1,6,Haiying,1,2019
lavanderia,230.74,1,4,Mariama,11,2020
medico,102.82,1,1,Radha,12,2015
medico,81.11,1,1,Adel,2,2015
bares_e_bebidas,109.21,1,1,Priyanka,1,2016
outros_cursos,52.27,1,1,Priyanka,10,2022
estacionamento,82.79,1,1,Qiang,12,2015
combustível,2234.66,1,1,Kathy,3,2015
hospedagem,11.99,1,2,Luz,8,2017
outros_gastos_saude,96.21,1,3,Adel,9,2018
assinatura_de_servicos,450.53,1,1,Adel,11,2018
produtos_de_beleza,92.5,1,2,Jacob,5,2019
loja_de_conveniencia,75.07,1,8,Chantal,1,2020
moveis_decoracao,295.46,1,3,Roman,7,2022
outros_cursos,122.57,1,8,Roman,6,2017
jardinagem,399.99,1,3,Gang,1,2022
ingresso_entretenimento,252.97,1,2,Sumitra,6,2016
supermercado_mercearia,73.49,1,5,Xiaomin,6,2021
